share_price,user_id,share_bought,transaction_id,stock_symbol
45.88,USR0006,312,2022051316524328942955,KLSE:R
35.2,USR0013,418,2022051316524328942956,KLSE:S
39.42,USR0008,459,2022051316524328942957,KLSE:I
14.57,USR0016,251,2022051316524328942958,KLSE:F
33.44,USR0011,430,2022051316524328942959,KLSE:B
11.94,USR0004,315,2022051316524328942960,KLSE:F
26.25,USR0018,195,2022051316524328942961,KLSE:A
42.87,USR0014,483,2022051316524328942962,KLSE:F
12.96,USR0012,202,2022051316524328942963,KLSE:B
36.97,USR0014,175,2022051316524328942964,KLSE:N
30.88,USR0011,256,2022051316524328942965,KLSE:C
27.23,USR0019,219,2022051316524328942966,KLSE:M
28.42,USR0016,65,2022051316524328942967,KLSE:S
15.65,USR0009,368,2022051316524328942968,KLSE:G
14.18,USR0010,98,2022051316524328942969,KLSE:Q
16.14,USR0005,391,2022051316524328942970,KLSE:A
44.1,USR0003,180,2022051316524328942971,KLSE:F
25.82,USR0019,256,2022051316524328942972,KLSE:G
10.03,USR0014,312,2022051316524328942973,KLSE:F
20.47,USR0014,379,2022051316524328942974,KLSE:C
45.83,USR0016,71,2022051316524328942975,KLSE:G
15.32,USR0013,364,2022051316524328942976,KLSE:K
41.96,USR0006,198,2022051316524328942977,KLSE:Q
14.5,USR0012,438,2022051316524328942978,KLSE:J
35.74,USR0006,300,2022051316524328942979,KLSE:A
22.8,USR0009,305,2022051316524328942980,KLSE:R
18.34,USR0019,473,2022051316524328942981,KLSE:O
33.89,USR0001,202,2022051316524328942982,KLSE:O
46.07,USR0007,351,2022051316524328942983,KLSE:L
39.54,USR0013,61,2022051316524328942984,KLSE:G
38.52,USR0019,479,2022051316524328942985,KLSE:J
42.9,USR0008,102,2022051316524328942986,KLSE:B
33.07,USR0011,365,2022051316524328942987,KLSE:C
10.73,USR0017,483,2022051316524328942988,KLSE:I
28.62,USR0001,180,2022051316524328942989,KLSE:I
30.13,USR0001,473,2022051316524328942990,KLSE:O
19.28,USR0012,358,2022051316524328942991,KLSE:K
40.78,USR0013,403,2022051316524328942992,KLSE:H
42.69,USR0016,465,2022051316524328942993,KLSE:E
32.38,USR0009,481,2022051316524328942994,KLSE:J
14.66,USR0002,352,2022051316524328942995,KLSE:P
24.36,USR0004,100,2022051316524328942996,KLSE:P
47.1,USR0010,481,2022051316524328942997,KLSE:L
40.59,USR0013,398,2022051316524328942998,KLSE:B
42.75,USR0008,242,2022051316524328942999,KLSE:D
23.19,USR0004,193,2022051316524328943000,KLSE:H
12.83,USR0005,84,2022051316524328943001,KLSE:R
17.01,USR0009,342,2022051316524328943002,KLSE:L
28.69,USR0019,158,2022051316524328943003,KLSE:I
26.52,USR0011,161,2022051316524328943004,KLSE:S
12.54,USR0007,182,2022051316524328943005,KLSE:F
45.22,USR0020,107,2022051316524328943006,KLSE:M
49.19,USR0005,94,2022051316524328943007,KLSE:T
10.22,USR0010,314,2022051316524328943008,KLSE:M
32.37,USR0016,60,2022051316524328943009,KLSE:K
49.41,USR0018,491,2022051316524328943010,KLSE:L
32.84,USR0018,347,2022051316524328943011,KLSE:F
43.83,USR0017,274,2022051316524328943012,KLSE:N
45.14,USR0017,84,2022051316524328943013,KLSE:P
32.97,USR0009,55,2022051316524328943014,KLSE:E
21.58,USR0007,306,2022051316524328943015,KLSE:O
23.77,USR0015,300,2022051316524328943016,KLSE:M
41.01,USR0008,133,2022051316524328943017,KLSE:K
39.94,USR0012,322,2022051316524328943018,KLSE:S
20.53,USR0007,173,2022051316524328943019,KLSE:L
17.07,USR0018,242,2022051316524328943020,KLSE:O
11.82,USR0011,407,2022051316524328943021,KLSE:Q
40.8,USR0016,481,2022051316524328943022,KLSE:G
32.59,USR0005,262,2022051316524328943023,KLSE:E
32.66,USR0018,80,2022051316524328943024,KLSE:T
46.7,USR0013,115,2022051316524328943025,KLSE:H
37.76,USR0002,315,2022051316524328943026,KLSE:E
10.29,USR0017,367,2022051316524328943027,KLSE:S
23.95,USR0008,434,2022051316524328943028,KLSE:H
32.23,USR0015,314,2022051316524328943029,KLSE:Q
32.86,USR0012,243,2022051316524328943030,KLSE:J
23.1,USR0011,201,2022051316524328943031,KLSE:H
32.31,USR0001,424,2022051316524328943032,KLSE:F
36.5,USR0006,284,2022051316524328943033,KLSE:I
45.91,USR0003,366,2022051316524328943034,KLSE:G
24.22,USR0003,322,2022051316524328943035,KLSE:G
12.37,USR0020,431,2022051316524328943036,KLSE:R
24.95,USR0011,102,2022051316524328943037,KLSE:D
31.02,USR0014,322,2022051316524328943038,KLSE:P
20.85,USR0014,161,2022051316524328943039,KLSE:E
34.6,USR0017,489,2022051316524328943040,KLSE:D
22.33,USR0018,87,2022051316524328943041,KLSE:P
48.06,USR0013,111,2022051316524328943042,KLSE:J
20.11,USR0005,492,2022051316524328943043,KLSE:N
43.12,USR0003,109,2022051316524328943044,KLSE:M
43.29,USR0004,138,2022051316524328943045,KLSE:P
29.68,USR0011,477,2022051316524328943046,KLSE:H
34.07,USR0006,483,2022051316524328943047,KLSE:J
20.31,USR0016,153,2022051316524328943048,KLSE:E
13.75,USR0013,251,2022051316524328943049,KLSE:N
37.31,USR0010,250,2022051316524328943050,KLSE:N
41.7,USR0019,338,2022051316524328943051,KLSE:I
32.47,USR0007,475,2022051316524328943052,KLSE:P
27.39,USR0004,247,2022051316524328943053,KLSE:N
17.77,USR0013,415,2022051316524328943054,KLSE:Q
44.47,USR0003,273,2022051316524328943055,KLSE:J
27.62,USR0003,411,2022051316524328943056,KLSE:J
42.19,USR0006,364,2022051316524328943057,KLSE:N
41.38,USR0004,237,2022051316524328943058,KLSE:C
35.15,USR0011,54,2022051316524328943059,KLSE:G
17.28,USR0006,194,2022051316524328943060,KLSE:Q
20.48,USR0007,169,2022051316524328943061,KLSE:K
18.39,USR0016,312,2022051316524328943062,KLSE:F
20.42,USR0012,113,2022051316524328943063,KLSE:J
42.92,USR0011,178,2022051316524328943064,KLSE:M
28.14,USR0002,346,2022051316524328943065,KLSE:B
22.75,USR0016,166,2022051316524328943066,KLSE:E
13.45,USR0012,87,2022051316524328943067,KLSE:M
39.56,USR0006,338,2022051316524328943068,KLSE:E
49.64,USR0013,204,2022051316524328943069,KLSE:P
32.81,USR0014,391,2022051316524328943070,KLSE:C
22.31,USR0017,79,2022051316524328943071,KLSE:A
33.87,USR0002,394,2022051316524328943072,KLSE:A
42.16,USR0018,299,2022051316524328943073,KLSE:L
28.95,USR0011,381,2022051316524328943074,KLSE:C
46.84,USR0013,61,2022051316524328943075,KLSE:P
47.47,USR0019,144,2022051316524328943076,KLSE:K
43.72,USR0014,404,2022051316524328943077,KLSE:Q
12.06,USR0011,350,2022051316524328943078,KLSE:C
35.05,USR0010,346,2022051316524328943079,KLSE:D
42.09,USR0003,350,2022051316524328943080,KLSE:N
21.3,USR0019,475,2022051316524328943081,KLSE:N
31.25,USR0013,257,2022051316524328943082,KLSE:L
43.59,USR0008,475,2022051316524328943083,KLSE:L
13.44,USR0015,363,2022051316524328943084,KLSE:M
14.59,USR0009,315,2022051316524328943085,KLSE:C
35.47,USR0017,259,2022051316524328943086,KLSE:H
18.26,USR0001,325,2022051316524328943087,KLSE:M
20.86,USR0012,204,2022051316524328943088,KLSE:H
18.04,USR0003,458,2022051316524328943089,KLSE:O
22.79,USR0013,346,2022051316524328943090,KLSE:N
41.21,USR0016,65,2022051316524328943091,KLSE:H
10.72,USR0014,385,2022051316524328943092,KLSE:C
29.65,USR0001,442,2022051316524328943093,KLSE:D
11.9,USR0003,70,2022051316524328943094,KLSE:P
32.22,USR0003,378,2022051316524328943095,KLSE:K
24.62,USR0001,320,2022051316524328943096,KLSE:L
20.24,USR0018,472,2022051316524328943097,KLSE:H
43.31,USR0005,54,2022051316524328943098,KLSE:H
30.43,USR0004,474,2022051316524328943099,KLSE:D
31.42,USR0017,389,2022051316524328943100,KLSE:S
32.49,USR0006,238,2022051316524328943101,KLSE:O
17.27,USR0015,180,2022051316524328943102,KLSE:F
46.82,USR0011,383,2022051316524328943103,KLSE:G
35.37,USR0013,126,2022051316524328943104,KLSE:I
48.11,USR0004,208,2022051316524328943105,KLSE:L
11,USR0009,482,2022051316524328943106,KLSE:G
19.19,USR0003,315,2022051316524328943107,KLSE:H
32.46,USR0018,436,2022051316524328943108,KLSE:D
32.27,USR0007,247,2022051316524328943109,KLSE:M
17.07,USR0010,308,2022051316524328943110,KLSE:O
15.29,USR0007,428,2022051316524328943111,KLSE:T
31.29,USR0002,357,2022051316524328943112,KLSE:C
48.47,USR0009,211,2022051316524328943113,KLSE:G
35.23,USR0014,361,2022051316524328943114,KLSE:A
10.57,USR0006,386,2022051316524328943115,KLSE:F
31.92,USR0020,395,2022051316524328943116,KLSE:Q
24.69,USR0015,371,2022051316524328943117,KLSE:J
18.78,USR0001,357,2022051316524328943118,KLSE:R
46.39,USR0004,195,2022051316524328943119,KLSE:N
23.13,USR0006,485,2022051316524328943120,KLSE:E
47.51,USR0017,107,2022051316524328943121,KLSE:F
26.87,USR0005,379,2022051316524328943122,KLSE:P
17.94,USR0009,417,2022051316524328943123,KLSE:C
14.59,USR0005,479,2022051316524328943124,KLSE:G
16.78,USR0004,239,2022051316524328943125,KLSE:G
21.93,USR0001,391,2022051316524328943126,KLSE:F
20.94,USR0008,152,2022051316524328943127,KLSE:O
13.49,USR0005,283,2022051316524328943128,KLSE:C
34.82,USR0020,104,2022051316524328943129,KLSE:K
19.88,USR0004,218,2022051316524328943130,KLSE:C
33.87,USR0010,423,2022051316524328943131,KLSE:P
24.77,USR0019,72,2022051316524328943132,KLSE:A
44.74,USR0004,392,2022051316524328943133,KLSE:Q
37.21,USR0012,147,2022051316524328943134,KLSE:G
39.64,USR0015,351,2022051316524328943135,KLSE:E
34.44,USR0010,145,2022051316524328943136,KLSE:J
44.98,USR0010,173,2022051316524328943137,KLSE:I
42.64,USR0011,274,2022051316524328943138,KLSE:I
42.01,USR0007,317,2022051316524328943139,KLSE:D
37.88,USR0017,58,2022051316524328943140,KLSE:A
36.76,USR0004,190,2022051316524328943141,KLSE:S
31.98,USR0020,115,2022051316524328943142,KLSE:Q
47.03,USR0007,333,2022051316524328943143,KLSE:L
28.12,USR0017,79,2022051316524328943144,KLSE:B
12.74,USR0007,278,2022051316524328943145,KLSE:N
47.17,USR0013,454,2022051316524328943146,KLSE:F
13.55,USR0011,369,2022051316524328943147,KLSE:C
49.51,USR0012,151,2022051316524328943148,KLSE:L
13.85,USR0004,487,2022051316524328943149,KLSE:J
18.92,USR0011,424,2022051316524328943150,KLSE:F
43.23,USR0011,409,2022051316524328943151,KLSE:Q
45.36,USR0010,213,2022051316524328943152,KLSE:G
48.32,USR0009,149,2022051316524328943153,KLSE:G
43.61,USR0013,128,2022051316524328943154,KLSE:K
42.9,USR0015,64,2022051316524328943155,KLSE:E
32.57,USR0008,144,2022051316524328943156,KLSE:C
31.77,USR0017,363,2022051316524328943157,KLSE:F
40.46,USR0006,449,2022051316524328943158,KLSE:S
23.18,USR0011,60,2022051316524328943159,KLSE:B
31.59,USR0006,85,2022051316524328943160,KLSE:C
40.15,USR0003,50,2022051316524328943161,KLSE:J
19.22,USR0005,109,2022051316524328943162,KLSE:F
24.29,USR0011,233,2022051316524328943163,KLSE:A
30.64,USR0011,351,2022051316524328943164,KLSE:N
44.05,USR0014,214,2022051316524328943165,KLSE:F
36.97,USR0012,409,2022051316524328943166,KLSE:R
29.2,USR0002,220,2022051316524328943167,KLSE:R
31.16,USR0001,193,2022051316524328943168,KLSE:C
25.11,USR0020,120,2022051316524328943169,KLSE:G
13.28,USR0004,126,2022051316524328943170,KLSE:O
30.99,USR0016,217,2022051316524328943171,KLSE:E
10.21,USR0004,324,2022051316524328943172,KLSE:F
23.99,USR0006,292,2022051316524328943173,KLSE:Q
36.92,USR0006,399,2022051316524328943174,KLSE:G
33.89,USR0010,465,2022051316524328943175,KLSE:D
13.01,USR0017,69,2022051316524328943176,KLSE:M
13.33,USR0012,136,2022051316524328943177,KLSE:M
30.09,USR0002,237,2022051316524328943178,KLSE:J
33.51,USR0016,265,2022051316524328943179,KLSE:J
13.78,USR0010,323,2022051316524328943180,KLSE:F
38.33,USR0009,492,2022051316524328943181,KLSE:N
42.55,USR0020,222,2022051316524328943182,KLSE:A
29.56,USR0011,319,2022051316524328943183,KLSE:R
49.58,USR0011,389,2022051316524328943184,KLSE:A
28.3,USR0011,345,2022051316524328943185,KLSE:I
29.52,USR0019,94,2022051316524328943186,KLSE:D
40.52,USR0008,175,2022051316524328943187,KLSE:J
10.93,USR0017,359,2022051316524328943188,KLSE:F
41.73,USR0001,460,2022051316524328943189,KLSE:L
36.95,USR0007,276,2022051316524328943190,KLSE:R
39.77,USR0007,488,2022051316524328943191,KLSE:B
35.47,USR0002,391,2022051316524328943192,KLSE:S
36.6,USR0004,112,2022051316524328943193,KLSE:J
28.81,USR0007,273,2022051316524328943194,KLSE:L
31.6,USR0006,325,2022051316524328943195,KLSE:L
17.49,USR0009,210,2022051316524328943196,KLSE:T
43.84,USR0003,298,2022051316524328943197,KLSE:H
28.24,USR0018,218,2022051316524328943198,KLSE:T
46.48,USR0013,388,2022051316524328943199,KLSE:F
23.79,USR0016,66,2022051316524328943200,KLSE:H
18.12,USR0011,294,2022051316524328943201,KLSE:I
40.61,USR0003,317,2022051316524328943202,KLSE:R
48.42,USR0003,119,2022051316524328943203,KLSE:G
37.85,USR0020,481,2022051316524328943204,KLSE:O
35.23,USR0008,159,2022051316524328943205,KLSE:L
19.68,USR0011,311,2022051316524328943206,KLSE:H
19.28,USR0011,145,2022051316524328943207,KLSE:K
29.89,USR0008,402,2022051316524328943208,KLSE:F
49.42,USR0019,109,2022051316524328943209,KLSE:C
25.37,USR0004,307,2022051316524328943210,KLSE:S
12.08,USR0019,108,2022051316524328943211,KLSE:F
49.67,USR0017,443,2022051316524328943212,KLSE:O
14.49,USR0011,469,2022051316524328943213,KLSE:O
27.1,USR0019,304,2022051316524328943214,KLSE:G
11.96,USR0001,67,2022051316524328943215,KLSE:D
44.59,USR0011,150,2022051316524328943216,KLSE:L
43.54,USR0017,178,2022051316524328943217,KLSE:D
48.6,USR0018,246,2022051316524328943218,KLSE:A
19.45,USR0008,467,2022051316524328943219,KLSE:B
17.21,USR0016,225,2022051316524328943220,KLSE:A
17.55,USR0005,268,2022051316524328943221,KLSE:N
26.88,USR0019,168,2022051316524328943222,KLSE:S
36.51,USR0005,105,2022051316524328943223,KLSE:F
37.31,USR0006,172,2022051316524328943224,KLSE:B
35.73,USR0018,269,2022051316524328943225,KLSE:G
25.82,USR0010,285,2022051316524328943226,KLSE:C
43.5,USR0020,442,2022051316524328943227,KLSE:F
29.89,USR0017,162,2022051316524328943228,KLSE:R
30.63,USR0003,473,2022051316524328943229,KLSE:T
38.44,USR0006,427,2022051316524328943230,KLSE:O
16.12,USR0013,497,2022051316524328943231,KLSE:A
32.55,USR0019,119,2022051316524328943232,KLSE:K
44.96,USR0009,295,2022051316524328943233,KLSE:L
44.93,USR0002,434,2022051316524328943234,KLSE:G
10.14,USR0018,487,2022051316524328943235,KLSE:L
21.44,USR0016,319,2022051316524328943236,KLSE:D
38.65,USR0001,496,2022051316524328943237,KLSE:M
15.85,USR0001,413,2022051316524328943238,KLSE:K
10.95,USR0013,154,2022051316524328943239,KLSE:T
27.9,USR0008,430,2022051316524328943240,KLSE:F
31.73,USR0008,236,2022051316524328943241,KLSE:R
35.97,USR0016,433,2022051316524328943242,KLSE:F
24.87,USR0017,494,2022051316524328943243,KLSE:N
27.24,USR0008,75,2022051316524328943244,KLSE:N
14.88,USR0011,321,2022051316524328943245,KLSE:C
13.45,USR0014,81,2022051316524328943246,KLSE:R
37.41,USR0017,126,2022051316524328943247,KLSE:D
44.28,USR0013,469,2022051316524328943248,KLSE:K
42.37,USR0015,305,2022051316524328943249,KLSE:P
27.88,USR0017,152,2022051316524328943250,KLSE:A
43.03,USR0012,146,2022051316524328943251,KLSE:S
27.89,USR0004,196,2022051316524328943252,KLSE:I
42.43,USR0010,459,2022051316524328943253,KLSE:B
44.52,USR0020,269,2022051316524328943254,KLSE:T
34.49,USR0010,153,2022051316524328943255,KLSE:G
32.81,USR0020,357,2022051316524328943256,KLSE:I
16.01,USR0014,90,2022051316524328943257,KLSE:B
44.19,USR0007,206,2022051316524328943258,KLSE:J
18.82,USR0001,394,2022051316524328943259,KLSE:R
13.95,USR0008,376,2022051316524328943260,KLSE:L
47.78,USR0015,445,2022051316524328943261,KLSE:S
17.74,USR0004,233,2022051316524328943262,KLSE:M
42.5,USR0008,145,2022051316524328943263,KLSE:G
40.74,USR0009,194,2022051316524328943264,KLSE:S
16.91,USR0006,288,2022051316524328943265,KLSE:E
41.94,USR0001,233,2022051316524328943266,KLSE:E
34.18,USR0012,354,2022051316524328943267,KLSE:J
24.89,USR0012,421,2022051316524328943268,KLSE:E
24.07,USR0020,222,2022051316524328943269,KLSE:F
21.67,USR0009,482,2022051316524328943270,KLSE:A
18.06,USR0012,130,2022051316524328943271,KLSE:J
48.57,USR0018,362,2022051316524328943272,KLSE:E
48.17,USR0016,121,2022051316524328943273,KLSE:G
43.15,USR0015,105,2022051316524328943274,KLSE:H
27.94,USR0011,129,2022051316524328943275,KLSE:G
39.42,USR0011,73,2022051316524328943276,KLSE:A
49.53,USR0009,93,2022051316524328943277,KLSE:T
23.55,USR0007,103,2022051316524328943278,KLSE:I
40.88,USR0003,159,2022051316524328943279,KLSE:J
44.64,USR0009,184,2022051316524328943280,KLSE:C
28.6,USR0003,242,2022051316524328943281,KLSE:D
47.24,USR0010,154,2022051316524328943282,KLSE:P
11.78,USR0013,225,2022051316524328943283,KLSE:J
10.16,USR0001,464,2022051316524328943284,KLSE:T
34.38,USR0004,181,2022051316524328943285,KLSE:C
33.23,USR0010,71,2022051316524328943286,KLSE:N
23.33,USR0006,349,2022051316524328943287,KLSE:L
13.91,USR0018,413,2022051316524328943288,KLSE:G
49.66,USR0001,358,2022051316524328943289,KLSE:S
22.55,USR0008,115,2022051316524328943290,KLSE:H
22.8,USR0008,409,2022051316524328943291,KLSE:L
46.37,USR0006,500,2022051316524328943292,KLSE:D
28.35,USR0013,99,2022051316524328943293,KLSE:I
12.97,USR0002,180,2022051316524328943294,KLSE:F
47.33,USR0001,339,2022051316524328943295,KLSE:G
23.23,USR0004,82,2022051316524328943296,KLSE:S
44.63,USR0019,296,2022051316524328943297,KLSE:E
19.92,USR0002,395,2022051316524328943298,KLSE:M
31.11,USR0007,268,2022051316524328943299,KLSE:D
33,USR0017,116,2022051316524328943300,KLSE:G
25.78,USR0005,122,2022051316524328943301,KLSE:A
44.8,USR0011,58,2022051316524328943302,KLSE:I
34.5,USR0012,310,2022051316524328943303,KLSE:R
34.62,USR0001,148,2022051316524328943304,KLSE:L
43.06,USR0005,268,2022051316524328943305,KLSE:G
31.73,USR0014,114,2022051316524328943306,KLSE:S
14.43,USR0019,52,2022051316524328943307,KLSE:K
38.71,USR0002,403,2022051316524328943308,KLSE:J
28.74,USR0001,133,2022051316524328943309,KLSE:B
37.79,USR0019,339,2022051316524328943310,KLSE:B
20.63,USR0014,128,2022051316524328943311,KLSE:N
37.51,USR0006,165,2022051316524328943312,KLSE:F
16.98,USR0010,499,2022051316524328943313,KLSE:Q
22.36,USR0002,328,2022051316524328943314,KLSE:Q
13.55,USR0008,154,2022051316524328943315,KLSE:R
15.52,USR0013,142,2022051316524328943316,KLSE:I
21.43,USR0004,125,2022051316524328943317,KLSE:E
37.62,USR0012,299,2022051316524328943318,KLSE:K
46.94,USR0001,344,2022051316524328943319,KLSE:I
41.64,USR0014,418,2022051316524328943320,KLSE:A
15.31,USR0019,91,2022051316524328943321,KLSE:A
12.53,USR0009,110,2022051316524328943322,KLSE:P
35.06,USR0017,373,2022051316524328943323,KLSE:J
20.29,USR0005,435,2022051316524328943324,KLSE:T
32.14,USR0016,393,2022051316524328943325,KLSE:P
26.04,USR0018,357,2022051316524328943326,KLSE:O
43.38,USR0004,483,2022051316524328943327,KLSE:O
16.62,USR0004,85,2022051316524328943328,KLSE:A
17.01,USR0001,82,2022051316524328943329,KLSE:O
13.65,USR0015,413,2022051316524328943330,KLSE:J
34.2,USR0003,273,2022051316524328943331,KLSE:A
35.66,USR0012,194,2022051316524328943332,KLSE:S
37.68,USR0014,157,2022051316524328943333,KLSE:P
32.55,USR0011,249,2022051316524328943334,KLSE:S
17.13,USR0003,215,2022051316524328943335,KLSE:H
46.7,USR0013,329,2022051316524328943336,KLSE:C
15.18,USR0012,254,2022051316524328943337,KLSE:T
34.92,USR0010,296,2022051316524328943338,KLSE:K
40.58,USR0011,230,2022051316524328943339,KLSE:C
44.42,USR0005,368,2022051316524328943340,KLSE:I
48.04,USR0016,189,2022051316524328943341,KLSE:P
38.89,USR0007,109,2022051316524328943342,KLSE:L
10.92,USR0017,438,2022051316524328943343,KLSE:D
10.24,USR0009,405,2022051316524328943344,KLSE:J
38.5,USR0014,401,2022051316524328943345,KLSE:T
18.68,USR0007,128,2022051316524328943346,KLSE:A
22.88,USR0015,58,2022051316524328943347,KLSE:H
25.69,USR0009,384,2022051316524328943348,KLSE:N
24.94,USR0009,334,2022051316524328943349,KLSE:F
47.12,USR0008,289,2022051316524328943350,KLSE:O
37.87,USR0013,319,2022051316524328943351,KLSE:B
22.47,USR0013,321,2022051316524328943352,KLSE:A
42.74,USR0014,219,2022051316524328943353,KLSE:G
41.55,USR0005,137,2022051316524328943354,KLSE:L
14.98,USR0016,469,2022051316524328943355,KLSE:R
33.68,USR0007,205,2022051316524328943356,KLSE:P
47.48,USR0005,467,2022051316524328943357,KLSE:M
14.57,USR0008,290,2022051316524328943358,KLSE:T
14.17,USR0014,312,2022051316524328943359,KLSE:P
39.07,USR0017,384,2022051316524328943360,KLSE:B
19.9,USR0011,413,2022051316524328943361,KLSE:H
34.46,USR0016,430,2022051316524328943362,KLSE:N
43.7,USR0016,107,2022051316524328943363,KLSE:H
47.68,USR0013,215,2022051316524328943364,KLSE:B
12.6,USR0002,122,2022051316524328943365,KLSE:S
46.48,USR0011,117,2022051316524328943366,KLSE:F
21.14,USR0012,209,2022051316524328943367,KLSE:P
22.65,USR0012,495,2022051316524328943368,KLSE:F
48.26,USR0014,106,2022051316524328943369,KLSE:I
16.42,USR0009,456,2022051316524328943370,KLSE:K
30.89,USR0007,498,2022051316524328943371,KLSE:O
39.26,USR0016,152,2022051316524328943372,KLSE:I
31.94,USR0019,252,2022051316524328943373,KLSE:O
42.01,USR0014,383,2022051316524328943374,KLSE:M
18.08,USR0003,355,2022051316524328943375,KLSE:C
39.6,USR0015,126,2022051316524328943376,KLSE:I
48.97,USR0014,457,2022051316524328943377,KLSE:E
31.58,USR0019,76,2022051316524328943378,KLSE:T
28.78,USR0013,485,2022051316524328943379,KLSE:R
39.45,USR0018,368,2022051316524328943380,KLSE:S
14.78,USR0017,489,2022051316524328943381,KLSE:F
37.18,USR0020,412,2022051316524328943382,KLSE:E
31.38,USR0003,430,2022051316524328943383,KLSE:F
47.87,USR0011,103,2022051316524328943384,KLSE:A
36.43,USR0013,386,2022051316524328943385,KLSE:K
18.47,USR0010,349,2022051316524328943386,KLSE:O
33.8,USR0002,452,2022051316524328943387,KLSE:R
38.75,USR0001,103,2022051316524328943388,KLSE:A
49.46,USR0014,173,2022051316524328943389,KLSE:R
33.33,USR0012,340,2022051316524328943390,KLSE:M
33.11,USR0015,348,2022051316524328943391,KLSE:C
25.78,USR0016,267,2022051316524328943392,KLSE:E
25.16,USR0019,289,2022051316524328943393,KLSE:T
44.21,USR0016,149,2022051316524328943394,KLSE:L
30.56,USR0014,352,2022051316524328943395,KLSE:P
48.61,USR0008,407,2022051316524328943396,KLSE:R
31.66,USR0001,145,2022051316524328943397,KLSE:K
16.81,USR0005,166,2022051316524328943398,KLSE:Q
26.17,USR0003,306,2022051316524328943399,KLSE:R
47.8,USR0011,357,2022051316524328943400,KLSE:S
45.33,USR0014,417,2022051316524328943401,KLSE:R
33.57,USR0016,167,2022051316524328943402,KLSE:L
18.04,USR0001,261,2022051316524328943403,KLSE:K
40.67,USR0018,477,2022051316524328943404,KLSE:Q
33.86,USR0007,398,2022051316524328943405,KLSE:K
24.52,USR0019,80,2022051316524328943406,KLSE:L
18.07,USR0003,224,2022051316524328943407,KLSE:P
34.92,USR0006,213,2022051316524328943408,KLSE:D
47.01,USR0006,499,2022051316524328943409,KLSE:M
22.34,USR0003,161,2022051316524328943410,KLSE:B
35.77,USR0010,394,2022051316524328943411,KLSE:M
31.32,USR0009,93,2022051316524328943412,KLSE:A
38.75,USR0011,132,2022051316524328943413,KLSE:Q
32.51,USR0014,171,2022051316524328943414,KLSE:J
29.47,USR0014,110,2022051316524328943415,KLSE:A
30.89,USR0002,196,2022051316524328943416,KLSE:O
46.45,USR0008,71,2022051316524328943417,KLSE:E
31.61,USR0020,179,2022051316524328943418,KLSE:E
41.66,USR0002,467,2022051316524328943419,KLSE:M
17.77,USR0007,373,2022051316524328943420,KLSE:K
32.09,USR0008,319,2022051316524328943421,KLSE:F
25.58,USR0003,327,2022051316524328943422,KLSE:K
17.13,USR0001,324,2022051316524328943423,KLSE:C
35.78,USR0012,255,2022051316524328943424,KLSE:S
44.25,USR0007,460,2022051316524328943425,KLSE:S
29.78,USR0018,85,2022051316524328943426,KLSE:C
35.75,USR0004,201,2022051316524328943427,KLSE:G
45.62,USR0006,350,2022051316524328943428,KLSE:E
20.56,USR0005,296,2022051316524328943429,KLSE:T
47.68,USR0014,203,2022051316524328943430,KLSE:K
48.55,USR0006,476,2022051316524328943431,KLSE:E
21.77,USR0008,172,2022051316524328943432,KLSE:P
29.1,USR0015,409,2022051316524328943433,KLSE:F
28.66,USR0013,71,2022051316524328943434,KLSE:H
32.75,USR0013,110,2022051316524328943435,KLSE:F
19.45,USR0003,82,2022051316524328943436,KLSE:H
20.75,USR0006,376,2022051316524328943437,KLSE:D
38.98,USR0016,317,2022051316524328943438,KLSE:Q
41.53,USR0012,119,2022051316524328943439,KLSE:J
42.76,USR0018,403,2022051316524328943440,KLSE:N
19.22,USR0010,386,2022051316524328943441,KLSE:E
21.62,USR0001,243,2022051316524328943442,KLSE:F
15.67,USR0011,480,2022051316524328943443,KLSE:A
15.18,USR0001,238,2022051316524328943444,KLSE:B
17.72,USR0018,474,2022051316524328943445,KLSE:D
34.41,USR0017,61,2022051316524328943446,KLSE:P
42.47,USR0019,333,2022051316524328943447,KLSE:H
24.25,USR0017,381,2022051316524328943448,KLSE:P
41.82,USR0012,118,2022051316524328943449,KLSE:A
14.71,USR0019,242,2022051316524328943450,KLSE:T
42.9,USR0003,211,2022051316524328943451,KLSE:M
12.36,USR0016,365,2022051316524328943452,KLSE:C
13.83,USR0013,315,2022051316524328943453,KLSE:D
49.83,USR0005,85,2022051316524328943454,KLSE:E
43.15,USR0004,397,2022051316524328943455,KLSE:C
41.2,USR0007,481,2022051316524328943456,KLSE:D
32.12,USR0015,160,2022051316524328943457,KLSE:H
32.61,USR0008,478,2022051316524328943458,KLSE:T
22.41,USR0007,214,2022051316524328943459,KLSE:M
27.36,USR0014,256,2022051316524328943460,KLSE:A
32.59,USR0019,185,2022051316524328943461,KLSE:L
28.42,USR0008,75,2022051316524328943462,KLSE:H
14.24,USR0014,302,2022051316524328943463,KLSE:D
49.26,USR0010,371,2022051316524328943464,KLSE:P
35.6,USR0009,461,2022051316524328943465,KLSE:S
23.01,USR0003,60,2022051316524328943466,KLSE:T
26.74,USR0020,298,2022051316524328943467,KLSE:O
37.4,USR0007,479,2022051316524328943468,KLSE:D
49.26,USR0016,56,2022051316524328943469,KLSE:P
45.18,USR0001,227,2022051316524328943470,KLSE:I
16.21,USR0001,499,2022051316524328943471,KLSE:S
